NAV-HEADER;Verkopen;;;;;;;;8107494;43;674;1282;FALSE
NAV-ITEM;Verkopen;Retour;;;;;;;13939371;92;738;1273;FALSE
LABEL;Verkopen;Retour;;;btn_search_find;;;;15790320;1682;61;1280;COMBOBOX
FIELD;Verkopen;Retour;;;stb_relation_id;search_stb_search_item_frm;;;7745878;695;304;1280;EDIT
BUTTON;Verkopen;Retour;;;onbekend;onbekend;;;16777215;695;356;1281;FALSE
FIELD;Verkopen;Retour;;;stb_field_id;search_stb_search_item_frm;;;15396078;729;334;1279;EDIT
BUTTON;Verkopen;Retour;;;onbekend;onbekend;;;16777215;752;434;1273;FALSE
FIELD;Verkopen;Retour;;;item_operator;search_stb_search_item_frm;;;7680342;948;331;1279;EDIT
BUTTON;Verkopen;Retour;;;onbekend;onbekend;;;15198958;942;350;1286;FALSE
FIELD;Verkopen;Retour;;;criteria_integer_valuelist;search_stb_search_item_frm;;;15659508;1093;328;1276;EDIT
BUTTON;Verkopen;Retour;;;onbekend;onbekend;;;16777215;1061;407;1281;FALSE
BUTTON;Verkopen;Retour;;;btn_search;search_stb_search_tab;;;14608111;1292;811;1286;FALSE
BUTTON;Verkopen;Retour;;;btn_detail;dd_sale_dd_sale_return_lst;;;16777215;204;138;1282;FALSE
BUTTON;Verkopen;Retour;;;btn_handling;dd_sale_dd_sale_return_pan;;;13446;781;66;1281;FALSE
BUTTON;Verkopen;Retour;;;onbekend;onbekend;;;16777215;954;559;1279;FALSE
FIELD;Verkopen;Retour;;;fld_quantity;dd_sale_dd_sale_return_item_tbl;;;11128314;1595;453;1287;EDIT
KEY;Verkopen;Retour;;;fld_quantity;ENTER;;;11128314;1595;453;772;FALSE
INPUT;Verkopen;Retour;;;fld_quantity;1;;;11128314;1595;453;769;FALSE
KEY;Verkopen;Retour;;;fld_quantity;ENTER;;;11128314;1595;453;781;FALSE
KEY;Verkopen;Retour;;;fld_quantity;TAB;;;11128314;1595;453;770;FALSE
BUTTON;Verkopen;Retour;;;onbekend;onbekend;;;16777215;1511;581;1282;FALSE
BUTTON;Verkopen;Retour;;;btn_handling;dd_sale_dd_sale_return_pan;;;11703624;744;68;1282;FALSE
SLUIT;93;190
