NAV-HEADER;Inkopen;;;;;;;;6266579;39;514;1296;FALSE
NAV-ITEM;Inkopen;Bestellingen;;;;;;;9478338;70;534;1297;FALSE
BUTTON;Inkopen;Bestellingen;;;btn_new_single;dd_pur_dd_pur_order_lst_frm;;;10858947;684;63;1297;FALSE
LABEL;Inkopen;Bestellingen;;;BTN_quickSearchcc;;;;15066595;917;363;1297;COMBOBOX
BUTTON;Inkopen;Bestellingen;;;onbekend;onbekend;;;16777215;579;269;1276;FALSE
KEY;Inkopen;Bestellingen;;;onbekend;BACKSPACE;;;16777215;579;269;766;FALSE
KEY;Inkopen;Bestellingen;;;onbekend;BACKSPACE;;;16777215;579;269;750;FALSE
INPUT;Inkopen;Bestellingen;;;onbekend;testleverancier;;;16777215;579;269;786;FALSE
KEY;Inkopen;Bestellingen;;;onbekend;ENTER;;;16777215;579;269;765;FALSE
BUTTON;Inkopen;Bestellingen;;;onbekend;onbekend;;;11128314;488;338;1292;FALSE
BUTTON;Inkopen;Bestellingen;;;onbekend;onbekend;;;16777215;920;790;1277;FALSE
BUTTON;Inkopen;Bestellingen;;;onbekend;onbekend;;;3372678;651;318;1277;FALSE
BUTTON;Inkopen;Bestellingen;;;onbekend;onbekend;;;5201523;564;549;1292;FALSE
FIELD;Inkopen;Bestellingen;;;fld_inputField_tab_prod;dd_pur_dd_pur_order_new_dlg_lst_frm;;;16777215;597;586;1281;EDIT
KEY;Inkopen;Bestellingen;;;fld_inputField_tab_prod;BACKSPACE;;;16777215;597;586;750;FALSE
INPUT;Inkopen;Bestellingen;;;fld_inputField_tab_prod;011030496;;;7253247;597;586;747;FALSE
KEY;Inkopen;Bestellingen;;;fld_inputField_tab_prod;ENTER;;;7253247;597;586;750;FALSE
BUTTON;Inkopen;Bestellingen;;;onbekend;onbekend;;;15198958;929;571;2500;FALSE
BUTTON;Inkopen;Bestellingen;;;btn_save;dd_pur_dd_pur_order_new_dlg_frm_wiz2;;;15790580;674;325;1297;FALSE
NAV-HEADER;Inkopen;;;;;;;;14809593;43;520;1281;FALSE
NAV-ITEM;Inkopen;Bestellingen;;;;;;;4821199;100;539;1281;FALSE
BUTTON;Inkopen;Bestellingen;;;btn_refresh;dd_pur_dd_pur_order_lst_frm;;;10727102;450;55;1281;FALSE
SLUIT;95;128
