NAV-HEADER;Voorraadbeheer;;;;;;;;16448250;34;128;1286;FALSE
NAV-HEADER;Leveranciers;;;;;;;;16448250;8;182;1296;FALSE
NAV-ITEM;Leveranciers;Leverancier;;;;;;;5209255;40;200;1298;FALSE
BUTTON;Leveranciers;Leverancier;;;btn_new;dd_sup_dd_sup_supplier_lst_frm;;;10595775;705;61;1301;FALSE
KEY;Leveranciers;Leverancier;;;btn_new;TAB;;;12108756;705;61;771;FALSE
BUTTON;Leveranciers;Leverancier;;;btn_nextStep;dd_sup_dd_sup_supplier_new_dlg_frm_wiz1;;;13751257;612;159;1293;FALSE
KEY;Leveranciers;Leverancier;;;btn_nextStep;TAB;;;2192198;842;236;779;FALSE
KEY;Leveranciers;Leverancier;;;btn_nextStep;BACKSPACE;;;16777215;1119;527;778;FALSE
KEY;Leveranciers;Leverancier;;;btn_nextStep;TAB;;;16777215;1119;527;792;FALSE
KEY;Leveranciers;Leverancier;;;btn_nextStep;TAB;;;16514043;1119;527;785;FALSE
FIELD;Leveranciers;Leverancier;;;account_nr_req;dd_sup_dd_sup_supplier_new_dlg_frm_wiz2;;;16777215;1212;522;1305;EDIT
INPUT;Leveranciers;Leverancier;;;account_nr_req;NL12SNSB0123456789;;;16777215;1212;522;782;FALSE
KEY;Leveranciers;Leverancier;;;account_nr_req;TAB;;;16777215;1212;522;773;FALSE
SLUIT;54;110
