FIELD;;;;;fld_assort_chapter_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16777215;1156;267;1315;EDIT
BUTTON;;;;;onbekend;onbekend;;;16777215;1171;285;1313;FALSE
LABEL;;;;;onbekend;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;15198958;1041;292;1320;FALSE
BUTTON;;;;;onbekend;onbekend;;;15198958;1267;448;1311;FALSE
FIELD;;;;;fld_assort_title_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16777215;1215;288;1312;EDIT
BUTTON;;;;;onbekend;onbekend;;;15198958;1176;366;1312;FALSE
FIELD;;;;;fld_assort_assortment_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16777215;1183;309;1314;EDIT
BUTTON;;;;;onbekend;onbekend;;;15988472;1175;372;1306;FALSE
FIELD;;;;;fld_assort_assortment_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16448250;1174;303;1310;EDIT
BUTTON;;;;;onbekend;onbekend;;;15527665;1183;404;1306;FALSE
FIELD;;;;;fld_assort_assortment_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16777215;1198;309;1312;EDIT
KEY;;;;;fld_assort_assortment_req;DOWN;;;16448250;1198;309;779;FALSE
BUTTON;;;;;onbekend;onbekend;;;15396078;1207;407;1298;FALSE
FIELD;;;;;fld_assort_assortment_short;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16777215;1219;327;1328;EDIT
BUTTON;;;;;onbekend;onbekend;;;15198958;1190;418;1319;FALSE
FIELD;;;;;fld_assort_chapter_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16777215;1256;264;1308;EDIT
BUTTON;;;;;onbekend;onbekend;;;15462128;1167;359;1316;FALSE
FIELD;;;;;fld_assort_title_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16645629;1207;292;1319;EDIT
BUTTON;;;;;onbekend;onbekend;;;15922423;1186;350;1317;FALSE
FIELD;;;;;fld_assort_assortment_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16645629;1187;313;1317;EDIT
BUTTON;;;;;onbekend;onbekend;;;8172543;1173;426;1326;FALSE
FIELD;;;;;fld_buyer;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;15791094;1195;352;1323;EDIT
FIELD;;;;;fld_assort_assortment_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16777215;1200;306;1317;EDIT
BUTTON;;;;;onbekend;onbekend;;;6684728;869;336;1325;FALSE
BUTTON;;;;;onbekend;onbekend;;;15198958;813;434;1332;FALSE
FIELD;;;;;fld_supplierCode_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16777215;847;338;1320;EDIT
BUTTON;;;;;onbekend;onbekend;;;15198958;822;437;1322;FALSE
FIELD;;;;;fld_price_setting_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;7745879;674;377;1310;EDIT
BUTTON;;;;;onbekend;onbekend;;;15791094;678;396;1308;FALSE
FIELD;;;;;fld_price_setting_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;15856886;689;371;1315;EDIT
FIELD;;;;;fld_price_setting_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;15725558;699;374;1324;EDIT
BUTTON;;;;;onbekend;onbekend;;;16054009;689;414;1321;FALSE
FIELD;;;;;fld_price_setting_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;7876913;696;372;1330;EDIT
BUTTON;;;;;onbekend;onbekend;;;16777215;665;408;1314;FALSE
FIELD;;;;;fld_price_setting_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;10728379;674;385;1311;EDIT
BUTTON;;;;;onbekend;onbekend;;;16711680;667;410;1321;FALSE
BUTTON;;;;;onbekend;onbekend;;;15198958;716;479;1315;FALSE
KEY;;;;;onbekend;ENTER;;;16777215;1185;660;784;FALSE
KEY;;;;;onbekend;ENTER;;;16777215;1185;660;792;FALSE
KEY;;;;;onbekend;BACKSPACE;;;16777215;1185;660;777;FALSE
KEY;;;;;onbekend;BACKSPACE;;;16777215;1185;660;780;FALSE
KEY;;;;;onbekend;BACKSPACE;;;16777215;1185;660;791;FALSE
KEY;;;;;onbekend;UP;;;16777215;1185;660;769;FALSE
KEY;;;;;onbekend;ALTTAB;;;16777215;1185;660;787;FALSE
FIELD;;;;;fld_stock_type_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;15659509;702;417;1325;EDIT
FIELD;;;;;fld_type;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;15659508;697;399;1320;EDIT
FIELD;;;;;fld_price_setting_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;15659508;774;376;1329;EDIT
KEY;;;;;fld_price_setting_req;ESC;;;0;1031;620;786;FALSE
KEY;;;;;fld_price_setting_req;ESC;;;15198958;1031;620;794;FALSE
KEY;;;;;fld_price_setting_req;BACKSPACE;;;0;1465;904;778;FALSE
KEY;;;;;fld_price_setting_req;ESC;;;0;1378;751;793;FALSE
KEY;;;;;fld_price_setting_req;BACKSPACE;;;16777215;1395;739;789;FALSE
KEY;;;;;fld_price_setting_req;ENTER;;;6920680;225;17;873;FALSE
KEY;;;;;fld_price_setting_req;TAB;;;15987699;262;160;789;FALSE
KEY;;;;;fld_price_setting_req;TAB;;;15987699;262;160;776;FALSE
KEY;;;;;fld_price_setting_req;ENTER;;;16777215;989;275;783;FALSE
KEY;;;;;fld_price_setting_req;BACKSPACE;;;16777215;989;275;778;FALSE
KEY;;;;;fld_price_setting_req;ENTER;;;16777215;989;275;778;FALSE
KEY;;;;;fld_price_setting_req;BACKSPACE;;;16777215;989;275;788;FALSE
KEY;;;;;fld_price_setting_req;BACKSPACE;;;16777215;989;275;796;FALSE
KEY;;;;;fld_price_setting_req;BACKSPACE;;;16777215;989;275;773;FALSE
KEY;;;;;fld_price_setting_req;BACKSPACE;;;16777215;989;275;782;FALSE
KEY;;;;;fld_price_setting_req;ENTER;;;16777215;989;275;777;FALSE
SLUIT;260;1558
