NAV-HEADER;Leveranciers;;;;;;;;16448250;9;180;1322;FALSE
NAV-ITEM;Leveranciers;Leverancier;;;;;;;8360373;57;200;1318;FALSE
BUTTON;Leveranciers;Leverancier;;;btn_new;dd_sup_dd_sup_supplier_lst_frm;;;10990477;685;64;1324;FALSE
KEY;Leveranciers;Leverancier;;;btn_new;BACKSPACE;;;11714198;685;64;779;FALSE
KEY;Leveranciers;Leverancier;;;btn_new;BACKSPACE;;;11714198;685;64;792;FALSE
INPUT;Leveranciers;Leverancier;;;btn_new;leverancieruitgebreid2;;;11714198;685;64;780;FALSE
KEY;Leveranciers;Leverancier;;;btn_new;TAB;;;11714198;685;64;783;FALSE
BUTTON;Leveranciers;Leverancier;;;btn_nextStep;dd_sup_dd_sup_supplier_new_dlg_frm_wiz1;;;14343394;593;166;1312;FALSE
BUTTON;Leveranciers;Leverancier;;;btn_save;dd_sup_dd_sup_supplier_new_dlg_frm_wiz2;;;14869415;586;158;1306;FALSE
FIELD;Leveranciers;Leverancier;;;fld_street_req;dd_sup_dd_sup_supplier_new_dlg_frm_wiz2;;;16777215;670;264;1331;EDIT
KEY;Leveranciers;Leverancier;;;fld_street_req;BACKSPACE;;;16777215;670;264;773;FALSE
KEY;Leveranciers;Leverancier;;;fld_street_req;BACKSPACE;;;16777215;670;264;772;FALSE
INPUT;Leveranciers;Leverancier;;;fld_street_req;adresstraat;;;16777215;670;264;785;FALSE
FIELD;Leveranciers;Leverancier;;;fld_street_nr_req;dd_sup_dd_sup_supplier_new_dlg_frm_wiz2;;;16645629;806;261;1328;EDIT
INPUT;Leveranciers;Leverancier;;;fld_street_nr_req;12;;;16777215;806;261;793;FALSE
FIELD;Leveranciers;Leverancier;;;fld_zipcode_req;dd_sup_dd_sup_supplier_new_dlg_frm_wiz2;;;16777215;650;284;1332;EDIT
INPUT;Leveranciers;Leverancier;;;fld_zipcode_req;1742gb;;;13762559;650;284;778;FALSE
KEY;Leveranciers;Leverancier;;;fld_zipcode_req;TAB;;;9362175;650;284;793;FALSE
FIELD;Leveranciers;Leverancier;;;fld_phonenumber;dd_sup_dd_sup_supplier_new_dlg_frm_wiz2;;;16777215;649;325;1325;EDIT
KEY;Leveranciers;Leverancier;;;fld_phonenumber;BACKSPACE;;;16777215;649;325;772;FALSE
INPUT;Leveranciers;Leverancier;;;fld_phonenumber;0224215061;;;7253247;649;325;768;FALSE
FIELD;Leveranciers;Leverancier;;;fld_faxnumber;dd_sup_dd_sup_supplier_new_dlg_frm_wiz2;;;16777215;654;345;1328;EDIT
FIELD;Leveranciers;Leverancier;;;-NO-NAME-;dd_sup_dd_sup_supplier_new_dlg_frm_wiz2;;;16777215;667;367;1303;EDIT
BUTTON;Leveranciers;Leverancier;;;onbekend;onbekend;;;16777215;737;443;1334;FALSE
BUTTON;Leveranciers;Leverancier;;;onbekend;onbekend;;;16777215;747;439;1323;FALSE
KEY;Leveranciers;Leverancier;;;onbekend;BACKSPACE;;;16777215;747;439;773;FALSE
KEY;Leveranciers;Leverancier;;;onbekend;BACKSPACE;;;16777215;747;439;787;FALSE
INPUT;Leveranciers;Leverancier;;;onbekend;NL001234567B02;;;16777215;747;439;780;FALSE
KEY;Leveranciers;Leverancier;;;onbekend;TAB;;;16777215;747;439;783;FALSE
KEY;Leveranciers;Leverancier;;;onbekend;TAB;;;16777215;747;439;775;FALSE
KEY;Leveranciers;Leverancier;;;onbekend;BACKSPACE;;;16777215;747;439;781;FALSE
INPUT;Leveranciers;Leverancier;;;onbekend;NL001234567B03;;;16777215;747;439;776;FALSE
KEY;Leveranciers;Leverancier;;;onbekend;TAB;;;16777215;747;439;778;FALSE
