NAV-HEADER;Klanten;;;;;;;;16448250;51;300;1281;FALSE
NAV-ITEM;Klanten;Bonussen;;;;;;;9281216;111;435;1281;FALSE
BUTTON;Klanten;Bonussen;;;btn_detail;dd_cust_dd_cust_bonus_customer_lst;;;16777215;206;192;1292;FALSE
BUTTON;Klanten;Bonussen;;;btn_copy;dd_cust_dd_cust_bonus_pace_list_tbl;;;14277858;335;454;1285;FALSE
BUTTON;Klanten;Bonussen;;;onbekend;onbekend;;;15264751;945;565;1299;FALSE
FIELD;Klanten;Bonussen;;;fld_inputField_tab_cust_req;dd_cust_dd_cust_bonus_pace_list_copy_dlg;;;16777215;881;425;1290;EDIT
INPUT;Klanten;Bonussen;;;fld_inputField_tab_cust_req;010269894;;;8891391;881;425;766;FALSE
KEY;Klanten;Bonussen;;;fld_inputField_tab_cust_req;ENTER;;;6684672;881;425;775;FALSE
BUTTON;Klanten;Bonussen;;;btn_save;dd_cust_dd_cust_bonus_pace_list_copy_dlg;;;8241894;815;380;1293;FALSE
SLUIT;38;53
