NAV-HEADER;Kassa;;;;;;;;16448250;48;916;1281;FALSE
NAV-ITEM;Kassa;Emballage;;;;;;;7582441;79;977;1270;FALSE
BUTTON;Kassa;Emballage;;;btn_new_single;dd_cash_dd_cash_deposit_lst_frm;;;4424078;689;65;1292;FALSE
LABEL;Kassa;Emballage;;;BTN_quickSearch;;;;16448249;926;437;1287;COMBOBOX
BUTTON;Kassa;Emballage;;;onbekend;onbekend;;;16777215;477;281;1277;FALSE
INPUT;Kassa;Emballage;;;onbekend;testklant;;;16777215;477;281;774;FALSE
KEY;Kassa;Emballage;;;onbekend;ENTER;;;16777215;477;281;767;FALSE
BUTTON;Kassa;Emballage;;;onbekend;onbekend;;;11128314;430;362;1271;FALSE
BUTTON;Kassa;Emballage;;;onbekend;onbekend;;;16777215;924;819;1281;FALSE
BUTTON;Kassa;Emballage;;;btn_forward;dd_cash_dd_cash_deposit_new_dlg_frm_wiz1;;;15922166;681;358;1271;FALSE
LABEL;Kassa;Emballage;;;BTN_quickSearch;;;;16185078;694;583;1288;COMBOBOX
INPUT;Kassa;Emballage;;;BTN_quickSearch;bier;;;16777215;694;583;774;FALSE
KEY;Kassa;Emballage;;;BTN_quickSearch;ENTER;;;16777215;694;583;781;FALSE
BUTTON;Kassa;Emballage;;;onbekend;onbekend;;;11128314;431;364;1283;FALSE
BUTTON;Kassa;Emballage;;;onbekend;onbekend;;;16514043;922;814;1285;FALSE
FIELD;Kassa;Emballage;;;fld_inputField_tab_prod;dd_cash_dd_cash_deposit_new_dlg_lst_frm;;;16777215;596;583;1277;EDIT
INPUT;Kassa;Emballage;;;fld_inputField_tab_prod;011030496;;;7194623;596;583;770;FALSE
KEY;Kassa;Emballage;;;fld_inputField_tab_prod;ENTER;;;16777215;596;583;787;FALSE
BUTTON;Kassa;Emballage;;;btn_save;dd_cash_dd_cash_deposit_new_dlg_frm_wiz2;;;16777215;677;364;1290;FALSE
BUTTON;Kassa;Emballage;;;btn_list;dd_cash_dd_cash_deposit_pan;;;11319757;447;58;1277;FALSE
SLUIT;83;144
