NAV-HEADER;Verkopen;;;;;;;;9923967;64;735;1293;FALSE
NAV-ITEM;Verkopen;Bestellingen;;;;;;;14137784;92;758;1275;FALSE
BUTTON;Verkopen;Bestellingen;;;btn_new_single;dd_sale_dd_sale_order_lst_frm;;;10655339;698;62;1283;FALSE
LABEL;Verkopen;Bestellingen;;;BTN_quickSearch;;;;14935012;843;307;1282;COMBOBOX
INPUT;Verkopen;Bestellingen;;;BTN_quickSearch;*;;;16777215;843;307;767;FALSE
KEY;Verkopen;Bestellingen;;;BTN_quickSearch;ENTER;;;16777215;843;307;779;FALSE
BUTTON;Verkopen;Bestellingen;;;onbekend;onbekend;;;11128314;497;484;1271;FALSE
KEY;Verkopen;Bestellingen;;;onbekend;TAB;;;11128314;497;484;782;FALSE
KEY;Verkopen;Bestellingen;;;onbekend;ENTER;;;16777215;497;484;771;FALSE
BUTTON;Verkopen;Bestellingen;;;onbekend;onbekend;;;16777215;927;783;1288;FALSE
FIELD;Verkopen;Bestellingen;;;fld_pick_up_chk;dd_sale_dd_sale_order_new_dlg_frm_wiz1;;;16711422;646;418;1283;EDIT
FIELD;Verkopen;Bestellingen;;;-NO-NAME-;dd_sale_dd_sale_order_new_dlg_frm_wiz1;;;15659508;665;461;1293;EDIT
BUTTON;Verkopen;Bestellingen;;;onbekend;onbekend;;;15198958;670;477;1285;FALSE
BUTTON;Verkopen;Bestellingen;;;btn_forward;dd_sale_dd_sale_order_new_dlg_frm_wiz1;;;0;610;257;1283;FALSE
LABEL;Verkopen;Bestellingen;;;BTN_quickSearch;;;;12566204;623;505;1292;COMBOBOX
INPUT;Verkopen;Bestellingen;;;BTN_quickSearch;*;;;16777215;623;505;780;FALSE
KEY;Verkopen;Bestellingen;;;BTN_quickSearch;ENTER;;;16777215;623;505;765;FALSE
BUTTON;Verkopen;Bestellingen;;;onbekend;onbekend;;;9882873;580;513;1296;FALSE
BUTTON;Verkopen;Bestellingen;;;onbekend;onbekend;;;16777215;935;793;2500;FALSE
INPUT;Verkopen;Bestellingen;;;onbekend;*;;;14936044;935;793;791;FALSE
KEY;Verkopen;Bestellingen;;;onbekend;ENTER;;;14936044;935;793;789;FALSE
BUTTON;Verkopen;Bestellingen;;;onbekend;onbekend;;;11128314;535;686;1279;FALSE
BUTTON;Verkopen;Bestellingen;;;onbekend;onbekend;;;16777215;918;793;2500;FALSE
FIELD;Verkopen;Bestellingen;;;fld_quantity;dd_sale_dd_sale_order_new_dlg_lst;;;11128314;1150;577;1271;EDIT
BUTTON;Verkopen;Bestellingen;;;onbekend;onbekend;;;11128314;1120;582;1291;FALSE
FIELD;Verkopen;Bestellingen;;;fld_quantity;dd_sale_dd_sale_order_new_dlg_lst;;;11128314;1181;573;1301;EDIT
INPUT;Verkopen;Bestellingen;;;fld_quantity;16;;;11128314;1181;573;776;FALSE
BUTTON;Verkopen;Bestellingen;;;btn_send;dd_sale_dd_sale_order_new_dlg_frm_wiz2;;;5439536;700;257;1303;FALSE
BUTTON;Verkopen;Bestellingen;;;onbekend;onbekend;;;16777215;964;547;1273;FALSE
FIELD;Verkopen;Bestellingen;;;fld_email;dd_sale_dd_sale_order_new_dlg_frm_wiz2;;;16777215;1171;338;1301;EDIT
INPUT;Verkopen;Bestellingen;;;fld_email;kiki@distridata.nl;;;16777215;1171;338;780;FALSE
BUTTON;Verkopen;Bestellingen;;;btn_send;dd_sale_dd_sale_order_new_dlg_frm_wiz2;;;23977;698;259;1301;FALSE
BUTTON;Verkopen;Bestellingen;;;onbekend;onbekend;;;16777215;929;548;1286;FALSE
SLUIT;144;197
