NAV-HEADER;Artikelen;;;;;;;;6319744;67;117;1285;FALSE
NAV-ITEM;Artikelen;Artikelen;;;;;;;16777215;76;136;1274;FALSE
BUTTON;Artikelen;Artikelen;;;BTN_open;dd_prod_dd_prod_product_lst_frm;;;12108756;672;61;1298;FALSE
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;6910592;694;90;1284;FALSE
FIELD;Artikelen;Artikelen;;;fld_gProdCategory;dd_prod_dd_prod_product_new_dlg_frm_wiz1;;;15330027;813;281;1275;EDIT
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;15198958;743;455;1282;FALSE
FIELD;Artikelen;Artikelen;;;fld_gProdSubCategory;dd_prod_dd_prod_product_new_dlg_frm_wiz1;;;15856887;804;303;1297;EDIT
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;15198958;760;444;1282;FALSE
BUTTON;Artikelen;Artikelen;;;btn_next;dd_prod_dd_prod_product_new_dlg_frm_wiz1;;;13751257;610;194;1275;FALSE
FIELD;Artikelen;Artikelen;;;fld_description_brand;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16514043;648;263;1286;EDIT
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;14869738;678;327;1286;FALSE
LABEL;Artikelen;Artikelen;;;btn_dictionary;;;;6845046;631;285;1292;COMBOBOX
KEY;Artikelen;Artikelen;;;btn_dictionary;BACKSPACE;;;6845046;631;285;786;FALSE
INPUT;Artikelen;Artikelen;;;btn_dictionary;Theobromacacao;;;6845046;631;285;790;FALSE
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;14869738;955;673;1279;FALSE
FIELD;Artikelen;Artikelen;;;fld_description_amountc;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16777215;851;284;1296;EDIT
INPUT;Artikelen;Artikelen;;;fld_description_amountc;1;;;16448250;851;284;775;FALSE
FIELD;Artikelen;Artikelen;;;fld_description_unit;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;8224640;905;286;1292;EDIT
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;16777215;894;404;1272;FALSE
FIELD;Artikelen;Artikelen;;;fld_package;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;15659508;726;310;1299;EDIT
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;15198958;690;563;1303;FALSE
FIELD;Artikelen;Artikelen;;;fld_unit_amount;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16777215;802;309;1291;EDIT
FIELD;Artikelen;Artikelen;;;fld_unit_package_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;15659508;878;311;1339;EDIT
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;15988216;869;709;1288;FALSE
LABEL;Artikelen;Artikelen;;;BTN_quickSearchccc;;;;14145495;901;334;1293;COMBOBOX
INPUT;Artikelen;Artikelen;;;BTN_quickSearchccc;baronie;;;16777215;901;334;784;FALSE
KEY;Artikelen;Artikelen;;;BTN_quickSearchccc;ENTER;;;7105644;901;334;776;FALSE
FIELD;Artikelen;Artikelen;;;fld_type;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;15791094;692;396;1295;EDIT
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;15791094;691;418;1302;FALSE
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;14869738;852;395;1283;FALSE
FIELD;Artikelen;Artikelen;;;fld_ean_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16448250;898;396;1295;EDIT
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;16777215;702;436;1298;FALSE
KEY;Artikelen;Artikelen;;;onbekend;ENTER;;;16448250;702;436;785;FALSE
FIELD;Artikelen;Artikelen;;;fld_stock_type_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;15659507;726;421;1302;EDIT
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;16777215;709;438;1307;FALSE
FIELD;Artikelen;Artikelen;;;fld_shelfcard_type;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;15593716;714;463;1293;EDIT
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;15198958;740;506;1295;FALSE
FIELD;Artikelen;Artikelen;;;fld_assort_chapter_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16777215;1382;262;1296;EDIT
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;16448250;1175;309;1291;FALSE
FIELD;Artikelen;Artikelen;;;fld_assort_chapter_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;7253247;1191;263;1292;EDIT
KEY;Artikelen;Artikelen;;;fld_assort_chapter_req;DOWN;;;7253247;1191;263;784;FALSE
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;16645629;1177;309;1286;FALSE
FIELD;Artikelen;Artikelen;;;fld_assort_title_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16777215;1181;286;1296;EDIT
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;14278377;1406;398;1276;FALSE
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;14278377;1408;328;1280;FALSE
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;16448250;1249;330;1306;FALSE
FIELD;Artikelen;Artikelen;;;fld_assort_title_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16777215;1262;286;1287;EDIT
KEY;Artikelen;Artikelen;;;fld_assort_title_req;DOWN;;;16448250;1262;286;775;FALSE
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;15659767;1250;347;1302;FALSE
FIELD;Artikelen;Artikelen;;;fld_assort_assortment_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16777215;1246;309;1296;EDIT
KEY;Artikelen;Artikelen;;;fld_assort_assortment_req;DOWN;;;16448250;1246;309;792;FALSE
FIELD;Artikelen;Artikelen;;;fld_vatcode_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;15659509;1251;375;1289;EDIT
