NAV-HEADER;Artikelen;;;;;;;;6319744;43;117;1284;FALSE
NAV-ITEM;Artikelen;Artikelen;;;;;;;16777215;96;138;1289;FALSE
BUTTON;Artikelen;Artikelen;;;btn_detail;dd_prod_dd_prod_product_tbl;;;5213147;203;137;1277;FALSE
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;9002098;1547;421;1284;FALSE
BUTTON;Artikelen;Artikelen;;;btn_new_single;dd_core_dd_core_document_tbl;;;12435912;254;457;1297;FALSE
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;7896712;740;442;1280;FALSE
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;4476308;710;442;1282;FALSE
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;16777215;1240;688;1283;FALSE
NAV-HEADER;Artikelen;;;;;;;;6319744;40;114;1287;FALSE
NAV-ITEM;Artikelen;Artikelen;;;;;;;9281216;84;135;1294;FALSE
BUTTON;Artikelen;Artikelen;;;btn_refresh;dd_prod_dd_prod_product_lst_frm;;;10463932;455;60;1285;FALSE
SLUIT;48;64
