NAV-HEADER;Artikelen;;;;;;;;16382419;52;114;1282;FALSE
NAV-ITEM;Artikelen;Artikelen;;;;;;;16777215;76;134;1277;FALSE
BUTTON;Artikelen;Artikelen;;;btn_detail;dd_prod_dd_prod_product_tbl;;;6855645;206;185;1281;FALSE
BUTTON;Artikelen;Artikelen;;;btn_duplicate;dd_prod_dd_prod_product_pan;;;11056326;691;64;1282;FALSE
BUTTON;Artikelen;Artikelen;;;btn_next;dd_prod_dd_prod_product_new_dlg_frm_wiz1;;;13290705;588;189;1275;FALSE
LABEL;Artikelen;Artikelen;;;btn_dictionary;;;;3621194;627;287;1285;COMBOBOX
KEY;Artikelen;Artikelen;;;btn_dictionary;BACKSPACE;;;3621194;627;287;784;FALSE
INPUT;Artikelen;Artikelen;;;btn_dictionary;Dupliceer_artikel;;;3621194;627;287;784;FALSE
KEY;Artikelen;Artikelen;;;btn_dictionary;TAB;;;3621194;627;287;768;FALSE
INPUT;Artikelen;Artikelen;;;btn_dictionary;Dupliceer_artikel;;;3621194;627;287;770;FALSE
KEY;Artikelen;Artikelen;;;btn_dictionary;TAB;;;3621194;627;287;773;FALSE
KEY;Artikelen;Artikelen;;;btn_dictionary;ENTER;;;3621194;627;287;764;FALSE
FIELD;Artikelen;Artikelen;;;fld_description_amountc;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16777215;840;287;1279;EDIT
INPUT;Artikelen;Artikelen;;;fld_description_amountc;1;;;16777215;840;287;757;FALSE
FIELD;Artikelen;Artikelen;;;fld_description_unit;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;15659508;886;288;1298;EDIT
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;15198958;887;342;1287;FALSE
FIELD;Artikelen;Artikelen;;;fld_supplierProductNumber;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16777215;740;352;1288;EDIT
KEY;Artikelen;Artikelen;;;fld_supplierProductNumber;BACKSPACE;;;16777215;740;352;772;FALSE
INPUT;Artikelen;Artikelen;;;fld_supplierProductNumber;121212;;;16777215;740;352;771;FALSE
FIELD;Artikelen;Artikelen;;;fld_type;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;15659508;720;398;1292;EDIT
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;15198958;684;456;1304;FALSE
FIELD;Artikelen;Artikelen;;;fld_quantity_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16777215;840;397;1268;EDIT
INPUT;Artikelen;Artikelen;;;fld_quantity_req;1;;;16777215;840;397;780;FALSE
FIELD;Artikelen;Artikelen;;;fld_stock_type_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;15725302;698;417;1287;EDIT
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;16777215;687;440;1291;FALSE
FIELD;Artikelen;Artikelen;;;fld_gCode1_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;15659508;772;421;1284;EDIT
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;15198958;763;512;1283;FALSE
FIELD;Artikelen;Artikelen;;;fld_gCode2_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;15593459;827;419;1279;EDIT
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;15198958;827;519;1285;FALSE
FIELD;Artikelen;Artikelen;;;fld_gCode3_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;15265010;906;418;1279;EDIT
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;15198958;894;518;1298;FALSE
FIELD;Artikelen;Artikelen;;;weight_index_req;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16777215;700;447;1281;EDIT
INPUT;Artikelen;Artikelen;;;weight_index_req;1;;;16777215;700;447;763;FALSE
FIELD;Artikelen;Artikelen;;;-NO-NAME-;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;15593715;1219;400;1291;EDIT
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;15198958;1228;441;1287;FALSE
FIELD;Artikelen;Artikelen;;;fld_order_amount;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;16777215;1173;422;1272;EDIT
INPUT;Artikelen;Artikelen;;;fld_order_amount;;;;16448250;1173;422;777;FALSE
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;15198958;1048;506;1285;FALSE
LABEL;Artikelen;Artikelen;;;BTN_priceRate;;;;2193865;1206;624;1300;COMBOBOX
INPUT;Artikelen;Artikelen;;;BTN_priceRate;12;;;2193865;1206;624;760;FALSE
BUTTON;Artikelen;Artikelen;;;onbekend;onbekend;;;14869738;1057;557;1289;FALSE
FIELD;Artikelen;Artikelen;;;fld_price_cash_sale;dd_prod_dd_prod_product_new_dlg_frm_price_tab;;;16777215;658;635;1289;EDIT
INPUT;Artikelen;Artikelen;;;fld_price_cash_sale;12;;;16777215;658;635;771;FALSE
KEY;Artikelen;Artikelen;;;fld_price_cash_sale;TAB;;;16777215;658;635;770;FALSE
BUTTON;Artikelen;Artikelen;;;btn_save;dd_prod_dd_prod_product_new_dlg_frm_wiz2;;;13619671;595;193;1270;FALSE
NAV-ITEM;Artikelen;Artikelen;;;;;;;16777215;88;138;1299;FALSE
SLUIT;190;213
